,0,1,2
0,0.7388858199119568,0.5321566462516785,0.5515719652175903
1,0.7151682376861572,0.5660598874092102,0.5658393502235413
2,0.7527854442596436,0.5681191086769104,0.5874241590499878
3,0.6949439644813538,0.5663541555404663,0.5494391918182373
4,0.6961573362350464,0.5839676856994629,0.6107004880905151
5,0.7388858199119568,0.6288288235664368,0.6062878966331482
6,0.6871115565299988,0.6269902586936951,0.5809524059295654
7,0.7373781800270081,0.5179260969161987,0.5653980374336243
8,0.7859533429145813,0.6115829944610596,0.5976833701133728
9,0.7112704515457153,0.5986762642860413,0.5921676754951477
10,0.7436293363571167,0.6219525337219238,0.5399154424667358
11,0.7591837048530579,0.5080713033676147,0.6013237237930298
12,0.662952721118927,0.5677881836891174,0.5334436297416687
13,0.7358705401420593,0.5675675272941589,0.6204448938369751
14,0.7134400010108948,0.5774958729743958,0.6322853565216064
15,0.729398787021637,0.653024435043335,0.5274131298065186
16,0.7281118035316467,0.48082366585731506,0.5878286361694336
17,0.7552858591079712,0.6202243566513062,0.5774958729743958
18,0.6607832312583923,0.5484831929206848,0.5994851589202881
19,0.7272292971611023,0.6214745044708252,0.5799227952957153
20,0.7797021865844727,0.5934546589851379,0.6269902586936951
21,0.7022246718406677,0.6076852083206177,0.5960286855697632
22,0.7319728136062622,0.5321934223175049,0.5660967230796814
23,0.7462400794029236,0.6141570210456848,0.6698290109634399
24,0.7557271718978882,0.5593675374984741,0.46354109048843384
25,0.6599006652832031,0.569700300693512,0.5677514672279358
26,0.6862290501594543,0.5636698007583618,0.5666850209236145
27,0.7237727642059326,0.5679720044136047,0.5692222714424133
28,0.6724397540092468,0.5981981754302979,0.5658393502235413
29,0.7302812337875366,0.5593675374984741,0.6340136528015137
30,0.7224857211112976,0.5661702156066895,0.6272844076156616
31,0.7634859681129456,0.5958080291748047,0.5725317001342773
32,0.7172642350196838,0.6448243856430054,0.6469571590423584
33,0.6760801672935486,0.5528590083122253,0.5252435803413391
34,0.7231844067573547,0.5653980374336243,0.5671263337135315
35,0.6850156188011169,0.6503033638000488,0.6016547083854675
36,0.7013421654701233,0.419084370136261,0.5330391526222229
37,0.7712814807891846,0.004339034203439951,0.5964698791503906
38,0.6607832312583923,0.0026107733137905598,0.5511674880981445
39,0.7265673279762268,0.005626033991575241,0.5748850703239441
40,0.7281118035316467,0.0024636893067508936,0.6150395274162292
41,0.7330759167671204,0.03471226990222931,0.6823680400848389
42,0.7086964249610901,0.005626033991575241,0.5358705520629883
43,0.7475271224975586,0.004743517376482487,0.5671630501747131
44,0.6892811059951782,0.03066740185022354,0.5969111919403076
45,0.6996138691902161,0.004339034203439951,0.6145982146263123
46,0.7893362641334534,0.003897777758538723,0.5976833701133728
47,0.6568118929862976,0.006067290436476469,0.6508548855781555
48,0.7367530465126038,0.0021695171017199755,0.5302077531814575
49,0.669571578502655,0.003897777758538723,0.5702885985374451
50,0.7042102813720703,0.0008825169643387198,0.615444004535675
51,0.6974811553955078,0.004780290182679892,0.5179260969161987
52,0.723368227481842,0.003897777758538723,0.5634859204292297
53,0.7328553199768066,0.03585217893123627,0.6250781416893005
54,0.7664644122123718,0.0069130342453718185,0.5740393400192261
55,0.6944291591644287,0.008236807771027088,0.5308696031570435
56,0.7065268754959106,0.06905680894851685,0.6499724388122559
57,0.7175951600074768,0.004780290182679892,0.5680088400840759
58,0.7013421654701233,0.006471777800470591,0.5628240704536438
59,0.7357970476150513,0.0026107733137905598,0.5839676856994629
60,0.6675859093666077,0.004780290182679892,0.604669988155365
61,0.7846295237541199,0.0026107733137905598,0.5140283107757568
62,0.6923699378967285,0.004339034203439951,0.5779003500938416
63,0.7086964249610901,0.004780290182679892,0.5727523565292358
64,0.7583011388778687,0.002426916267722845,0.5679720044136047
65,0.7013421654701233,0.03471226990222931,0.5977569818496704
66,0.754440188407898,0.005626033991575241,0.5662438273429871
67,0.738040030002594,0.006471777800470591,0.6025739908218384
68,0.8070968985557556,0.028939146548509598,0.5707299113273621
69,0.6957528591156006,0.006067290436476469,0.6180548071861267
70,0.8092296719551086,0.004780290182679892,0.5092847943305969
71,0.668211042881012,0.004743517376482487,0.615885317325592
72,0.7246552109718323,0.005589261185377836,0.5671263337135315
73,0.7683398127555847,0.005626033991575241,0.6007722020149231
74,0.7189924716949463,0.0026107733137905598,0.5364956855773926
75,0.6755285859107971,0.0037506893277168274,0.5723110437393188
76,0.6989887356758118,0.003640374168753624,0.5839308500289917
77,0.7562052011489868,0.03559477999806404,0.5748850703239441
78,0.723368227481842,0.005368635058403015,0.5981981754302979
79,0.7039529085159302,0.0069130342453718185,0.5781944990158081
80,0.8062143325805664,0.03452840819954872,0.5683397650718689
81,0.6715573072433472,0.0051847780123353004,0.568854570388794
82,0.7207574844360352,0.0026107733137905598,0.589556872844696
83,0.678911566734314,0.0030520339496433735,0.6376907229423523
84,0.7050560712814331,0.006471777800470591,0.5718698501586914
85,0.7306489944458008,0.003309433115646243,0.6085677146911621
86,0.7812097668647766,0.004964147694408894,0.5444750785827637
87,0.7186247110366821,0.004339034203439951,0.6007722020149231
88,0.728553056716919,0.004339034203439951,0.5470490455627441
89,0.7301710247993469,0.03585217893123627,0.6012134552001953
90,0.749696671962738,0.0034565171226859093,0.6249678134918213
91,0.6583195328712463,0.00779555132612586,0.5110130310058594
92,0.730685830116272,0.02978488989174366,0.589998185634613
93,0.7665379047393799,0.0051847780123353004,0.5660598874092102
94,0.7146166563034058,0.0034565171226859093,0.6385732293128967
95,0.7319728136062622,0.0030520339496433735,0.564111053943634
96,0.7112704515457153,0.0034565171226859093,0.6012870073318481
97,0.7204264998435974,0.0017282607732340693,0.5810626745223999
98,0.7139915227890015,0.004339034203439951,0.5153152942657471
99,0.6646810173988342,0.006067290436476469,0.5701415538787842
100,0.7112704515457153,0.0,0.6134583950042725
101,0.7768707275390625,0.03169700875878334,0.6241220831871033
102,0.7255010008811951,0.004522891249507666,0.6197830438613892
103,0.7276704907417297,0.00603052182123065,0.653870165348053
104,0.7367530465126038,0.035374149680137634,0.6150027513504028
105,0.7850708365440369,0.005626033991575241,0.5468284487724304
106,0.6743518710136414,0.007133664563298225,0.6141570210456848
107,0.7085126042366028,0.004339034203439951,0.5187718272209167
108,0.700717031955719,0.00779555132612586,0.5733774900436401
109,0.7679720520973206,0.0051847780123353004,0.6090458035469055
110,0.7419010996818542,0.003897777758538723,0.5921676754951477
111,0.714285671710968,0.0069130342453718185,0.5999264717102051
112,0.692995011806488,0.005626033991575241,0.5474168062210083
113,0.79463130235672,0.03669792413711548,0.6004780530929565
114,0.6810810565948486,0.00908255111426115,0.5683029890060425
115,0.7335171699523926,0.009523811750113964,0.6318441033363342
116,0.8166574835777283,0.034123923629522324,0.529141366481781
117,0.6935833692550659,0.01217135414481163,0.6201140284538269
118,0.700717031955719,0.004780290182679892,0.5913954973220825
119,0.7255010008811951,0.006067290436476469,0.5425261855125427
120,0.7026291489601135,0.0026107733137905598,0.6007722020149231
121,0.6745357513427734,0.0015811723424121737,0.538996160030365
122,0.7820554971694946,0.0019121179357171059,0.5615003108978271
123,0.6698657274246216,0.0069130342453718185,0.5710240602493286
124,0.7211987376213074,0.0026107733137905598,0.6130170822143555
125,0.7557271718978882,0.034123923629522324,0.5763927102088928
126,0.7311270236968994,0.005626033991575241,0.5839676856994629
127,0.7324140071868896,0.009523811750113964,0.5338849425315857
128,0.769700288772583,0.03541091829538345,0.5956242084503174
129,0.6932892203330994,0.02007722109556198,0.5969111919403076
130,0.7138811945915222,0.016878101974725723,0.6145614981651306
131,0.7785990238189697,0.018790220841765404,0.5699577331542969
132,0.7484095692634583,0.020297851413488388,0.6210700273513794
133,0.7397683262825012,0.016841333359479904,0.5148005485534668
134,0.7952197194099426,0.012097812257707119,0.5835263729095459
135,0.6754550337791443,0.01640007272362709,0.5757675766944885
136,0.7190291881561279,0.019856590777635574,0.5675675272941589
137,0.7666850686073303,0.05092848464846611,0.5990439653396606
138,0.704798698425293,0.01923147588968277,0.6055524945259094
139,0.7281118035316467,0.019268250092864037,0.5628240704536438
140,0.7583011388778687,0.04747196286916733,0.6005883812904358
141,0.7125574946403503,0.022467367351055145,0.5962860584259033
142,0.7157565951347351,0.019452106207609177,0.6124287247657776
143,0.7268247604370117,0.024636879563331604,0.5766133666038513
144,0.6920022368431091,0.024600110948085785,0.6236440539360046
145,0.7337010502815247,0.027247657999396324,0.5576392412185669
146,0.6691303849220276,0.024195624515414238,0.5878286361694336
147,0.7298400402069092,0.027652140706777573,0.5425629615783691
148,0.7162714004516602,0.023496968671679497,0.564111053943634
149,0.7479683756828308,0.06346754729747772,0.6176134943962097
150,0.7000551819801331,0.022467367351055145,0.6314395666122437
151,0.7634491324424744,0.020297851413488388,0.5796286463737488
152,0.7108291983604431,0.050523992627859116,0.5458356142044067
153,0.7060856819152832,0.019010845571756363,0.5934546589851379
154,0.8092296719551086,0.014671816490590572,0.545100212097168
155,0.7224857211112976,0.015113072469830513,0.5667953491210938
156,0.7551755309104919,0.025482624769210815,0.653870165348053
157,0.763927161693573,0.02676962874829769,0.564111053943634
158,0.7711343765258789,0.020739106461405754,0.5774958729743958
159,0.657951831817627,0.01728259027004242,0.5822393894195557
160,0.7089170813560486,0.013384812511503696,0.5748850703239441
161,0.762309193611145,0.04835447669029236,0.6137157678604126
162,0.6823680400848389,0.015995590016245842,0.5468284487724304
163,0.7570141553878784,0.02118036337196827,0.6038241982460022
164,0.7742967009544373,0.053539253771305084,0.5666850209236145
165,0.6702702045440674,0.019856590777635574,0.5666850209236145
166,0.7000183463096619,0.020739106461405754,0.5696635842323303
167,0.754440188407898,0.01426732912659645,0.5666850209236145
168,0.6803455948829651,0.016841333359479904,0.5865416526794434
169,0.6784703135490417,0.004780290182679892,0.6038241982460022
170,0.7360544204711914,0.0051847780123353004,0.552895724773407
171,0.6685420274734497,0.003897777758538723,0.5718698501586914
172,0.7118587493896484,0.0021695171017199755,0.568854570388794
173,0.7428203821182251,0.045780476182699203,0.5981981754302979
174,0.7072623372077942,0.015958815813064575,0.5701415538787842
175,0.7367898225784302,0.017723845317959785,0.6227983236312866
